0;0.47831844216621267;[0.138660735238939, 0.005509326201965648, 0.965874633372737, 0.8908060430965608, 0.42972621981401515, 0.31726908875999077, 0.07264698209032718, 0.12101531617352726, 0.5757991366771309, 0.8159217712038822, 3, 1, 4, 2, 4, 0, 2, 4, 2, 2, 2, 3, 4, 0, 1, 1, 1, 2, 0, 0, 1, 3, 4, 1, 1, 2];1.170180320739746;0.09327381358240543;0.87679815770432;0.15678955968143007
1;0.49133272887988;[0.5928446182250184, 0.8442657485810175, 0.857945617622757, 0.8472517387841256, 0.6235636967859725, 0.38438170729269994, 0.29753460654447234, 0.056712977317443194, 0.27265629458011326, 0.47766511732135, 3, 2, 3, 4, 3, 3, 2, 4, 2, 4, 3, 4, 4, 1, 1, 1, 2, 3, 0, 0, 0, 2, 2, 0, 1, 1];4.988101005554199;0.3208617521816958;0.7075797523082663;0.4068603645172389
2;0.4982682922381553;[0.2223213882515877, 0.38648898112586205, 0.9025984755294049, 0.4499499899112277, 0.6130634578841325, 0.9023485831739845, 0.0992803503589739, 0.969809067746749, 0.6531400357979378, 0.17090958513604518, 1, 3, 3, 3, 2, 3, 4, 3, 3, 4, 3, 3, 3, 1, 0, 1, 2, 3, 1, 1, 0, 2, 3, 1, 2, 2];2.3213539123535156;0.17259825803129702;0.8178765108760956;0.16696895020160957
3;0.29456534513536076;[0.055714693701606324, 0.4511592145209282, 0.01998766540875874, 0.4417109212488455, 0.9795867288127287, 0.35944446396932156, 0.48089353083616293, 0.6886611828057705, 0.8804758892525957, 0.9182354663621449, 1, 3, 4, 3, 4, 4, 1, 3, 2, 4, 3, 4, 3, 0, 1, 0, 2, 1, 1, 1, 1, 2, 3, 0, 2, 2];0.6388733386993408;0.028571092028401135;0.4919316447799307;0.336498471564095
4;0.417888266716929;[0.8915544372256773, 0.6800555694634124, 0.44919773821837217, 0.9785709284207172, 0.11620190961239443, 0.767023703558727, 0.4118201389648448, 0.6754390812002361, 0.24979627565497814, 0.313218331945951, 4, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 4, 1, 0, 0, 2, 3, 0, 1, 1, 1, 1, 0, 2, 2];2.0846211910247803;0.135086415384764;0.7128156307870616;0.3174981510578571
5;0.42357565637658035;[0.5370225213757798, 0.44792617187073, 0.09956908911081111, 0.3523116612005331, 0.46924917399024224, 0.8411401297855997, 0.9046477442095137, 0.03755938382814029, 0.508315448578891, 0.16684751304849968, 3, 4, 3, 2, 2, 4, 2, 3, 2, 3, 2, 3, 4, 1, 1, 0, 2, 2, 0, 0, 1, 3, 4, 1, 2, 3];0.9620380401611328;0.0700852069916948;0.801358412791575;0.25937235478369763
6;0.41243682340611776;[0.5000262977293015, 0.050370056757543816, 0.6990980747185113, 0.9923963988886328, 0.2672625378814783, 0.679090615627414, 0.8642814426862448, 0.7508442456284318, 0.9644897677894311, 0.5542424350844404, 1, 2, 2, 3, 3, 4, 3, 2, 2, 3, 4, 4, 4, 1, 1, 1, 2, 3, 1, 1, 1, 2, 4, 0, 1, 3];1.4496514797210693;0.08602503081309786;0.6527605787883245;0.13201932818464257
7;0.4578286469779167;[0.9044249756892317, 0.6457845985018993, 0.3246829720664654, 0.5197111936582763, 5.535686500857119e-05, 0.31186022068218916, 0.42545153795217605, 0.8853376596095858, 0.6798794564067696, 0.4561297721228621, 2, 3, 2, 4, 3, 4, 2, 3, 2, 3, 3, 3, 3, 1, 1, 1, 2, 2, 1, 0, 2, 1, 1, 0, 2, 1];1.0683996677398682;0.08157576147821612;0.8398854879453764;0.17462440072402122
8;0.49370381024994225;[0.7469942401995036, 0.09259616511851355, 0.21745049270557187, 0.7492544170632398, 0.7316937564646906, 0.045614637150886435, 0.2091570294808412, 0.28691504330060463, 0.677263305338427, 0.06303828966937676, 2, 1, 4, 4, 3, 1, 3, 3, 4, 3, 2, 3, 4, 0, 1, 0, 2, 2, 1, 0, 2, 3, 4, 1, 2, 3];1.0813462734222412;0.08706307116358403;0.8856494966857545;0.07761287168788063
9;0.46379271536019323;[0.004048106368426342, 0.26947943395811774, 0.41049213809445706, 0.42822383211640824, 0.29784181855505637, 0.40113234155862776, 0.12065699118611975, 0.9806996740240195, 0.40612049298131114, 0.5692107600936256, 1, 3, 3, 3, 3, 1, 3, 4, 3, 4, 2, 4, 3, 1, 0, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 2];1.2046682834625244;0.09151007091419193;0.8355916677434677;0.16319910209971533
10;0.45921635444067044;[0.4585145522366507, 0.524592620754848, 0.44201531779487024, 0.8526349237823402, 0.433438974469356, 0.8268703682806416, 0.5093420653681868, 0.08637698037064125, 0.6600398622229491, 0.2065946070752695, 3, 3, 2, 2, 2, 4, 1, 4, 4, 3, 3, 3, 4, 0, 0, 0, 2, 3, 1, 0, 0, 2, 3
